win:	lose:	draw:
1000	506	388	106	0.49966666644446445
2000	515	357	128	0.4993333328889289
3000	551	335	114	0.49899999933339334
4000	558	337	105	0.4986666657778578
5000	553	320	127	0.49833333222232223
6000	558	309	133	0.4979999986667867
7000	564	300	136	0.4976666651112511
8000	593	301	106	0.4973333315557156
9000	593	290	117	0.49699999800018
10000	622	263	115	0.49666666444464447
11000	601	273	126	0.4963333308891089
12000	599	278	123	0.49599999733357336
13000	605	275	120	0.4956666637780378
14000	602	268	130	0.49533333022250225
15000	598	270	132	0.4949999966669667
16000	604	270	126	0.49466666311143115
17000	613	278	109	0.4943333295558956
18000	651	243	106	0.49399999600036004
19000	617	272	111	0.4936666624448245
20000	616	266	118	0.49333332888928894
21000	614	277	109	0.4929999953337534
22000	629	236	135	0.49266666177821783
23000	630	246	124	0.4923333282226823
24000	606	279	115	0.4919999946671467
25000	620	260	120	0.49166666111161117
26000	613	263	124	0.4913333275560756
27000	642	244	114	0.49099999400054006
28000	645	247	108	0.4906666604450045
29000	640	260	100	0.49033332688946896
30000	658	242	100	0.4899999933339334
31000	648	227	125	0.48966665977839785
32000	652	248	100	0.4893333262228623
33000	646	254	100	0.48899999266732674
34000	631	270	99	0.4886666591117912
35000	660	230	110	0.48833332555625564
36000	648	238	114	0.4879999920007201
37000	649	239	112	0.48766665844518453
38000	656	237	107	0.487333324889649
39000	634	254	112	0.4869999913341134
40000	668	219	113	0.48666665777857787
41000	658	234	108	0.4863333242230423
42000	656	244	100	0.48599999066750676
43000	655	220	125	0.4856666571119712
44000	639	252	109	0.48533332355643566
45000	636	251	113	0.4849999900009001
46000	659	245	96	0.48466665644536455
47000	657	236	107	0.484333322889829
48000	633	263	104	0.48399998933429345
49000	633	261	106	0.4836666557787579
50000	648	231	121	0.48333332222322234
51000	655	216	129	0.4829999886676868
52000	655	239	106	0.48266665511215123
53000	677	211	112	0.4823333215566157
54000	649	244	107	0.4819999880010801
55000	661	237	102	0.4816666544455446
56000	667	221	112	0.481333320890009
57000	667	222	111	0.48099998733447347
58000	661	228	111	0.4806666537789379
59000	648	232	120	0.48033332022340236
60000	662	219	119	0.4799999866678668
61000	651	257	92	0.47966665311233125
62000	676	220	104	0.4793333195567957
63000	642	239	119	0.47899998600126015
64000	655	234	111	0.4786666524457246
65000	659	234	107	0.47833331889018904
66000	663	229	108	0.4779999853346535
67000	649	235	116	0.47766665177911793
68000	666	232	102	0.4773333182235824
69000	676	207	117	0.47699998466804683
70000	673	224	103	0.4766666511125113
71000	660	240	100	0.4763333175569757
72000	695	214	91	0.47599998400144017
73000	683	224	93	0.4756666504459046
74000	675	226	99	0.47533331689036906
75000	667	213	120	0.4749999833348335
76000	655	237	108	0.47466664977929796
77000	657	227	116	0.4743333162237624
78000	652	247	101	0.47399998266822685
79000	666	219	115	0.4736666491126913
80000	664	234	102	0.47333331555715574
81000	700	210	90	0.4729999820016202
82000	694	201	105	0.47266664844608464
83000	662	232	106	0.4723333148905491
84000	662	226	112	0.47199998133501353
85000	657	226	117	0.471666647779478
86000	678	224	98	0.4713333142239424
87000	653	232	115	0.47099998066840687
88000	680	224	96	0.4706666471128713
89000	660	244	96	0.47033331355733576
90000	661	231	108	0.4699999800018002
91000	680	216	104	0.46966664644626466
92000	687	225	88	0.4693333128907291
93000	689	217	94	0.46899997933519355
94000	660	237	103	0.468666645779658
95000	684	218	98	0.46833331222412244
96000	676	238	86	0.4679999786685869
97000	660	218	122	0.46766664511305134
98000	703	216	81	0.4673333115575158
99000	665	224	111	0.46699997800198023
100000	655	229	116	0.4666666444464447
101000	668	220	112	0.4663333108909091
102000	660	223	117	0.46599997733537357
103000	673	231	96	0.465666643779838
104000	669	235	96	0.46533331022430247
105000	683	218	99	0.4649999766687669
106000	676	213	111	0.46466664311323136
107000	676	237	87	0.4643333095576958
108000	667	242	91	0.46399997600216025
109000	687	216	97	0.4636666424466247
110000	670	229	101	0.46333330889108915
111000	655	248	97	0.4629999753355536
112000	665	227	108	0.46266664178001804
113000	648	239	113	0.4623333082244825
114000	656	247	97	0.46199997466894693
115000	687	206	107	0.4616666411134114
116000	692	213	95	0.4613333075578758
117000	688	213	99	0.4609999740023403
118000	673	231	96	0.4606666404468047
119000	682	213	105	0.46033330689126917
120000	656	249	95	0.4599999733357336
121000	670	219	111	0.45966663978019806
122000	672	214	114	0.4593333062246625
123000	687	218	95	0.45899997266912695
124000	638	237	125	0.4586666391135914
125000	677	232	91	0.45833330555805585
126000	690	212	98	0.4579999720025203
127000	660	227	113	0.45766663844698474
128000	679	216	105	0.4573333048914492
129000	666	238	96	0.45699997133591364
130000	676	231	93	0.4566666377803781
131000	665	222	113	0.45633330422484253
132000	685	223	92	0.455999970669307
133000	685	224	91	0.4556666371137714
134000	654	230	116	0.45533330355823587
135000	685	205	110	0.4549999700027003
136000	704	203	93	0.45466663644716476
137000	671	210	119	0.4543333028916292
138000	666	224	110	0.45399996933609366
139000	672	213	115	0.4536666357805581
140000	696	208	96	0.45333330222502255
141000	652	231	117	0.452999968669487
142000	685	219	96	0.45266663511395144
143000	694	210	96	0.4523333015584159
144000	698	219	83	0.45199996800288034
145000	682	227	91	0.4516666344473448
146000	680	215	105	0.45133330089180923
147000	673	217	110	0.4509999673362737
148000	673	211	116	0.4506666337807381
149000	681	223	96	0.45033330022520257
150000	705	183	112	0.449999966669667
151000	692	207	101	0.44966663311413146
152000	678	217	105	0.4493332995585959
153000	680	216	104	0.44899996600306036
154000	692	205	103	0.4486666324475248
155000	633	241	126	0.44833329889198925
156000	706	200	94	0.4479999653364537
157000	673	224	103	0.44766663178091815
158000	667	230	103	0.4473332982253826
159000	689	211	100	0.44699996466984704
160000	680	217	103	0.4466666311143115
161000	691	214	95	0.44633329755877593
162000	686	211	103	0.4459999640032404
163000	675	206	119	0.4456666304477048
164000	705	206	89	0.4453332968921693
165000	704	200	96	0.4449999633366337
