win:	lose:	draw:
1000	697	230	73	-1.5010040020358564
2000	776	130	94	-1.502004004035952
3000	768	113	119	-1.5030040060360474
4000	773	96	131	-1.504004008036143
5000	775	96	129	-1.5050040100362385
6000	780	87	133	-1.506004012036334
7000	774	89	137	-1.5070040140364296
8000	771	79	150	-1.5080040160365251
9000	765	78	157	-1.5090040180366207
10000	775	84	141	-1.5100040200367162
11000	793	82	125	-1.5110040220368117
12000	781	87	132	-1.5120040240369073
13000	780	89	131	-1.5130040260370028
14000	780	87	133	-1.5140040280370983
15000	793	74	133	-1.5150040300371939
16000	778	91	131	-1.5160040320372894
17000	801	68	131	-1.517004034037385
18000	782	84	134	-1.5180040360374805
19000	771	79	150	-1.519004038037576
20000	798	77	125	-1.5200040400376715
21000	760	80	160	-1.521004042037767
22000	773	90	137	-1.5220040440378626
23000	784	81	135	-1.5230040460379581
24000	790	73	137	-1.5240040480380537
25000	781	86	133	-1.5250040500381492
26000	764	88	148	-1.5260040520382447
27000	793	69	138	-1.5270040540383403
28000	758	82	160	-1.5280040560384358
29000	803	63	134	-1.5290040580385313
30000	779	83	138	-1.5300040600386269
31000	770	90	140	-1.5310040620387224
32000	795	80	125	-1.532004064038818
33000	781	76	143	-1.5330040660389135
34000	764	89	147	-1.534004068039009
35000	821	56	123	-1.5350040700391046
36000	790	74	136	-1.5360040720392
37000	802	61	137	-1.5370040740392956
38000	784	69	147	-1.5380040760393912
39000	781	64	155	-1.5390040780394867
40000	781	84	135	-1.5400040800395822
41000	781	70	149	-1.5410040820396778
42000	784	68	148	-1.5420040840397733
43000	771	72	157	-1.5430040860398688
44000	782	77	141	-1.5440040880399644
45000	787	62	151	-1.54500409004006
46000	797	70	133	-1.5460040920401554
47000	779	76	145	-1.547004094040251
48000	798	66	136	-1.5480040960403465
49000	799	66	135	-1.549004098040442
50000	809	65	126	-1.5500041000405376
51000	793	74	133	-1.551004102040633
52000	793	77	130	-1.5520041040407286
53000	777	84	139	-1.5530041060408242
54000	803	72	125	-1.5540041080409197
