win:	lose:	draw:
1000	690	213	97	-0.5010020019957216
2000	749	126	125	-0.5020020039957062
3000	749	97	154	-0.5030020059956907
4000	792	86	122	-0.5040020079956752
5000	788	82	130	-0.5050020099956597
6000	793	88	119	-0.5060020119956442
7000	800	66	134	-0.5070020139956287
8000	782	80	138	-0.5080020159956132
9000	792	78	130	-0.5090020179955977
10000	766	77	157	-0.5100020199955823
11000	804	69	127	-0.5110020219955668
12000	766	60	174	-0.5120020239955513
13000	776	73	151	-0.5130020259955358
14000	767	87	146	-0.5140020279955203
15000	787	72	141	-0.5150020299955048
16000	787	67	146	-0.5160020319954893
17000	789	71	140	-0.5170020339954738
18000	813	56	131	-0.5180020359954584
19000	774	83	143	-0.5190020379954429
20000	781	66	153	-0.5200020399954274
21000	774	68	158	-0.5210020419954119
22000	797	63	140	-0.5220020439953964
23000	787	68	145	-0.5230020459953809
24000	795	71	134	-0.5240020479953654
25000	790	74	136	-0.5250020499953499
26000	789	57	154	-0.5260020519953345
27000	798	72	130	-0.527002053995319
28000	784	69	147	-0.5280020559953035
29000	774	75	151	-0.529002057995288
30000	766	75	159	-0.5300020599952725
31000	776	75	149	-0.531002061995257
32000	803	70	127	-0.5320020639952415
33000	780	68	152	-0.533002065995226
34000	794	72	134	-0.5340020679952105
35000	806	69	125	-0.5350020699951951
36000	790	63	147	-0.5360020719951796
37000	773	69	158	-0.5370020739951641
38000	804	66	130	-0.5380020759951486
39000	782	59	159	-0.5390020779951331
40000	785	73	142	-0.5400020799951176
41000	786	68	146	-0.5410020819951021
42000	791	74	135	-0.5420020839950866
43000	783	74	143	-0.5430020859950712
44000	804	70	126	-0.5440020879950557
45000	793	70	137	-0.5450020899950402
46000	801	69	130	-0.5460020919950247
47000	806	69	125	-0.5470020939950092
48000	776	78	146	-0.5480020959949937
49000	802	66	132	-0.5490020979949782
50000	750	67	183	-0.5500020999949627
51000	797	58	145	-0.5510021019949473
52000	795	44	161	-0.5520021039949318
53000	788	72	140	-0.5530021059949163
54000	797	65	138	-0.5540021079949008
55000	787	66	147	-0.5550021099948853
56000	790	59	151	-0.5560021119948698
57000	808	58	134	-0.5570021139948543
58000	779	59	162	-0.5580021159948388
59000	781	79	140	-0.5590021179948234
60000	770	69	161	-0.5600021199948079
61000	797	68	135	-0.5610021219947924
62000	777	74	149	-0.5620021239947769
63000	781	75	144	-0.5630021259947614
64000	777	67	156	-0.5640021279947459
65000	772	74	154	-0.5650021299947304
66000	797	80	123	-0.5660021319947149
67000	816	49	135	-0.5670021339946995
68000	789	59	152	-0.568002135994684
69000	799	69	132	-0.5690021379946685
70000	800	66	134	-0.570002139994653
71000	789	72	139	-0.5710021419946375
72000	798	60	142	-0.572002143994622
73000	790	62	148	-0.5730021459946065
74000	770	73	157	-0.574002147994591
75000	779	62	159	-0.5750021499945756
76000	770	62	168	-0.5760021519945601
77000	791	63	146	-0.5770021539945446
78000	790	58	152	-0.5780021559945291
79000	794	67	139	-0.5790021579945136
80000	781	65	154	-0.5800021599944981
81000	785	59	156	-0.5810021619944826
82000	778	74	148	-0.5820021639944671
83000	752	96	152	-0.5830021659944516
84000	804	55	141	-0.5840021679944362
85000	776	71	153	-0.5850021699944207
86000	789	65	146	-0.5860021719944052
87000	783	63	154	-0.5870021739943897
