win:	lose:	draw:
1000	675	248	77	-2.5010060020201452
2000	752	124	124	-2.5020060040200187
3000	783	83	134	-2.503006006019892
4000	765	73	162	-2.5040060080197657
5000	750	84	166	-2.505006010019639
6000	791	66	143	-2.5060060120195127
7000	786	76	138	-2.507006014019386
8000	779	57	164	-2.5080060160192597
9000	766	69	165	-2.509006018019133
10000	796	58	146	-2.5100060200190066
11000	790	62	148	-2.51100602201888
12000	777	63	160	-2.5120060240187536
13000	791	66	143	-2.513006026018627
14000	802	47	151	-2.5140060280185006
15000	803	56	141	-2.515006030018374
16000	804	48	148	-2.5160060320182476
17000	786	55	159	-2.517006034018121
18000	783	65	152	-2.5180060360179946
19000	791	60	149	-2.519006038017868
20000	791	53	156	-2.5200060400177415
21000	815	47	138	-2.521006042017615
22000	802	53	145	-2.5220060440174885
23000	820	49	131	-2.523006046017362
24000	794	49	157	-2.5240060480172355
25000	787	44	169	-2.525006050017109
26000	796	63	141	-2.5260060520169825
27000	796	61	143	-2.527006054016856
28000	805	48	147	-2.5280060560167295
29000	785	55	160	-2.529006058016603
30000	793	42	165	-2.5300060600164764
31000	796	59	145	-2.53100606201635
32000	793	55	152	-2.5320060640162234
33000	810	49	141	-2.533006066016097
34000	809	46	145	-2.5340060680159704
35000	790	47	163	-2.535006070015844
36000	808	44	148	-2.5360060720157174
37000	796	60	144	-2.537006074015591
38000	792	50	158	-2.5380060760154644
39000	798	51	151	-2.539006078015338
40000	793	56	151	-2.5400060800152113
41000	809	42	149	-2.541006082015085
42000	802	42	156	-2.5420060840149583
43000	796	58	146	-2.543006086014832
44000	767	55	178	-2.5440060880147053
45000	806	47	147	-2.545006090014579
46000	794	49	157	-2.5460060920144523
47000	805	38	157	-2.5470060940143258
48000	814	34	152	-2.5480060960141993
49000	812	49	139	-2.5490060980140727
50000	778	56	166	-2.5500061000139462
51000	805	48	147	-2.5510061020138197
52000	791	50	159	-2.552006104013693
53000	807	47	146	-2.5530061060135667
54000	800	53	147	-2.55400610801344
55000	809	41	150	-2.5550061100133137
56000	803	50	147	-2.556006112013187
57000	793	57	150	-2.5570061140130607
58000	803	38	159	-2.558006116012934
59000	808	46	146	-2.5590061180128076
60000	798	52	150	-2.560006120012681
61000	815	43	142	-2.5610061220125546
62000	791	56	153	-2.562006124012428
63000	798	43	159	-2.5630061260123016
64000	798	51	151	-2.564006128012175
65000	808	42	150	-2.5650061300120486
66000	810	50	140	-2.566006132011922
67000	805	49	146	-2.5670061340117956
68000	797	50	153	-2.568006136011669
69000	807	53	140	-2.5690061380115425
70000	782	55	163	-2.570006140011416
71000	800	36	164	-2.5710061420112895
72000	810	45	145	-2.572006144011163
73000	801	50	149	-2.5730061460110365
74000	808	41	151	-2.57400614801091
75000	808	42	150	-2.5750061500107835
76000	812	43	145	-2.576006152010657
77000	814	53	133	-2.5770061540105305
78000	796	57	147	-2.578006156010404
79000	798	57	145	-2.5790061580102774
80000	790	54	156	-2.580006160010151
81000	801	59	140	-2.5810061620100244
82000	808	41	151	-2.582006164009898
83000	803	54	143	-2.5830061660097714
84000	795	44	161	-2.584006168009645
85000	797	53	150	-2.5850061700095184
86000	812	48	140	-2.586006172009392
87000	802	43	155	-2.5870061740092654
88000	790	56	154	-2.588006176009139
89000	815	53	132	-2.5890061780090123
90000	816	48	136	-2.590006180008886
91000	796	55	149	-2.5910061820087593
92000	812	41	147	-2.592006184008633
93000	799	47	154	-2.5930061860085063
94000	791	47	162	-2.59400618800838
95000	786	60	154	-2.5950061900082533
96000	815	52	133	-2.5960061920081268
97000	795	43	162	-2.5970061940080003
98000	794	50	156	-2.5980061960078737
99000	802	57	141	-2.5990061980077472
100000	804	51	145	-2.6000062000076207
101000	808	55	137	-2.601006202007494
102000	811	44	145	-2.6020062040073677
103000	776	50	174	-2.603006206007241
104000	811	42	147	-2.6040062080071147
105000	813	42	145	-2.605006210006988
106000	784	45	171	-2.6060062120068617
107000	798	58	144	-2.607006214006735
108000	792	52	156	-2.6080062160066086
109000	807	49	144	-2.609006218006482
110000	812	40	148	-2.6100062200063556
111000	823	49	128	-2.611006222006229
112000	793	49	158	-2.6120062240061026
113000	802	36	162	-2.613006226005976
114000	803	45	152	-2.6140062280058496
115000	780	54	166	-2.615006230005723
