win:	lose:	draw:
1000	715	214	71	-0.0010010019978725603
2000	724	155	121	-0.002001003997876588
3000	771	108	121	-0.003001005997880616
4000	786	82	132	-0.004001007997884603
5000	778	82	140	-0.005001009997888197
6000	785	89	126	-0.0060010119978917914
7000	793	73	134	-0.007001013997895386
8000	795	76	129	-0.00800101599789898
9000	782	78	140	-0.009001017997902575
10000	797	72	131	-0.010001019997906169
11000	804	78	118	-0.011001021997909763
12000	797	66	137	-0.012001023997913357
13000	780	70	150	-0.013001025997916952
14000	783	62	155	-0.014001027997920546
15000	798	78	124	-0.01500102999792414
16000	774	63	163	-0.016001031997928388
17000	789	71	140	-0.017001033997933717
18000	785	74	141	-0.018001035997939046
19000	796	59	145	-0.019001037997944375
20000	787	55	158	-0.020001039997949704
21000	767	77	156	-0.021001041997955033
22000	771	75	154	-0.02200104399796036
23000	783	68	149	-0.02300104599796569
24000	784	79	137	-0.02400104799797102
25000	798	56	146	-0.02500104999797635
26000	775	82	143	-0.026001051997981677
27000	801	65	134	-0.027001053997987006
28000	785	65	150	-0.028001055997992335
29000	790	78	132	-0.029001057997997664
30000	801	57	142	-0.030001059998002993
31000	783	69	148	-0.03100106199800832
32000	798	68	134	-0.03200106399801365
33000	790	63	147	-0.033001065998018976
34000	811	68	121	-0.034001067998024305
35000	786	66	148	-0.035001069998029634
36000	804	60	136	-0.03600107199803496
37000	801	67	132	-0.03700107399804029
38000	802	63	135	-0.03800107599804562
39000	784	75	141	-0.03900107799805095
40000	770	78	152	-0.04000107999805628
41000	754	89	157	-0.04100108199806161
42000	791	72	137	-0.042001083998066936
43000	778	77	145	-0.043001085998072265
44000	798	63	139	-0.044001087998077594
45000	752	95	153	-0.04500108999808292
46000	784	78	138	-0.04600109199808825
47000	793	78	129	-0.04700109399809358
48000	791	69	140	-0.04800109599809891
49000	783	74	143	-0.04900109799810424
50000	783	69	148	-0.05000109999810957
51000	773	69	158	-0.051001101998114896
52000	774	72	154	-0.052001103998120225
53000	788	64	148	-0.053001105998125554
54000	824	55	121	-0.05400110799813088
55000	794	64	142	-0.05500110999813621
56000	783	71	146	-0.05600111199814154
57000	794	66	140	-0.05700111399814687
58000	801	63	136	-0.0580011159981522
59000	792	75	133	-0.05900111799815753
60000	779	71	150	-0.060001119998162857
61000	767	72	161	-0.061001121998168185
62000	821	56	123	-0.062001123998173514
63000	804	48	148	-0.06300112599817537
64000	782	73	145	-0.06400112799817376
65000	784	65	151	-0.06500112999817215
66000	801	65	134	-0.06600113199817054
67000	813	66	121	-0.06700113399816893
68000	807	81	112	-0.06800113599816732
69000	799	62	139	-0.0690011379981657
70000	780	75	145	-0.0700011399981641
71000	798	71	131	-0.07100114199816249
72000	801	75	124	-0.07200114399816088
73000	781	81	138	-0.07300114599815927
74000	789	76	135	-0.07400114799815766
75000	791	72	137	-0.07500114999815605
76000	787	69	144	-0.07600115199815444
77000	797	69	134	-0.07700115399815283
78000	787	76	137	-0.07800115599815122
79000	787	67	146	-0.07900115799814961
80000	802	68	130	-0.080001159998148
81000	769	81	150	-0.08100116199814639
82000	795	64	141	-0.08200116399814478
83000	780	69	151	-0.08300116599814317
84000	809	60	131	-0.08400116799814156
85000	806	67	127	-0.08500116999813995
86000	769	72	159	-0.08600117199813834
87000	782	75	143	-0.08700117399813673
88000	789	78	133	-0.08800117599813512
89000	784	77	139	-0.08900117799813351
90000	781	78	141	-0.0900011799981319
91000	786	68	146	-0.09100118199813029
92000	802	65	133	-0.09200118399812868
93000	762	79	159	-0.09300118599812707
94000	809	56	135	-0.09400118799812546
95000	817	70	113	-0.09500118999812385
96000	796	64	140	-0.09600119199812224
97000	772	79	149	-0.09700119399812063
98000	797	77	126	-0.09800119599811902
99000	812	62	126	-0.09900119799811741
100000	802	72	126	-0.1000011999981158
101000	793	75	132	-0.10100120199811419
102000	799	61	140	-0.10200120399811258
103000	771	70	159	-0.10300120599811097
104000	802	63	135	-0.10400120799810936
105000	804	60	136	-0.10500120999810775
106000	779	89	132	-0.10600121199810614
107000	811	57	132	-0.10700121399810453
108000	787	66	147	-0.10800121599810292
109000	797	65	138	-0.10900121799810131
110000	799	66	135	-0.1100012199980997
111000	801	66	133	-0.11100122199809809
112000	781	71	148	-0.11200122399809648
113000	793	73	134	-0.11300122599809487
114000	799	70	131	-0.11400122799809326
115000	778	78	144	-0.11500122999809165
116000	793	71	136	-0.11600123199809004
117000	800	72	128	-0.11700123399808843
118000	786	53	161	-0.11800123599808682
119000	793	65	142	-0.11900123799808521
120000	783	71	146	-0.1200012399980836
121000	823	68	109	-0.12100124199808199
122000	790	81	129	-0.12200124399808038
123000	778	70	152	-0.12300124599807877
124000	777	77	146	-0.12400124799807716
125000	791	77	132	-0.12500124999807558
126000	791	73	136	-0.12600125199808784
127000	786	63	151	-0.1270012539981001
128000	781	60	159	-0.12800125599811238
129000	781	77	142	-0.12900125799812465
130000	782	60	158	-0.13000125999813691
131000	791	82	127	-0.13100126199814918
132000	773	73	154	-0.13200126399816145
133000	792	74	134	-0.13300126599817372
134000	793	68	139	-0.13400126799818599
135000	783	74	143	-0.13500126999819825
136000	780	69	151	-0.13600127199821052
137000	793	67	140	-0.1370012739982228
138000	766	84	150	-0.13800127599823506
139000	789	76	135	-0.13900127799824732
140000	778	82	140	-0.1400012799982596
141000	778	78	144	-0.14100128199827186
142000	797	69	134	-0.14200128399828413
143000	789	77	134	-0.1430012859982964
144000	781	67	152	-0.14400128799830866
145000	775	58	167	-0.14500128999832093
146000	775	72	153	-0.1460012919983332
